accident_index,accident_year,accident_severity,number_of_vehicles,number_of_casualties,junction_control,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,road_type,date,time,day_of_week,longitude,latitude,geometry,MSOA11CD,LAD11CD,LAD11NM
2023010424578,2023,3,1,1,2,3,5,1,1,1,0,6,31/01/2023,13:40,3,0.010402,51.512712,POINT (1157.9453432316316 6712492.58922978),E02000747,E09000025,Newham
2023010424584,2023,3,2,1,4,3,0,1,1,1,0,6,31/01/2023,15:00,3,-0.166845,51.524348,POINT (-18573.100441403727 6714574.211830113),E02000968,E09000033,Westminster
2023010424588,2023,3,2,2,-1,0,5,1,1,1,0,6,31/01/2023,11:10,3,0.046946,51.47271,POINT (5226.004814781021 6705340.483320394),E02000331,E09000011,Greenwich
2023010424590,2023,3,1,1,2,3,1,1,1,1,0,6,31/01/2023,14:35,3,-0.163248,51.589703,POINT (-18172.684233020325 6726275.792319162),E02000052,E09000003,Barnet
2023010424596,2023,3,2,1,9,99,9,1,9,1,9,9,30/01/2023,06:30,2,-0.209814,51.458971,POINT (-23356.3876412999 6702885.483536657),E02000936,E09000032,Wandsworth
2023010424603,2023,3,1,2,-1,0,0,6,1,1,0,2,31/01/2023,17:54,3,-0.151738,51.507592,POINT (-16891.396893989746 6711576.815114984),E02000970,E09000033,Westminster
2023010424604,2023,3,2,2,2,99,5,1,8,1,0,6,31/01/2023,07:50,3,-0.163182,51.408233,POINT (-18165.337146627968 6693825.590321435),E02000706,E09000024,Merton
2023010424606,2023,3,1,1,4,3,0,4,1,1,0,7,31/01/2023,18:00,3,-0.24827,51.512904,POINT (-27637.28997924603 6712526.932761255),E02000261,E09000009,Ealing
2023010424610,2023,2,1,1,4,9,4,1,1,1,0,7,31/01/2023,17:00,3,-0.251897,51.465208,POINT (-28041.045772353234 6703999.8714096695),E02000935,E09000032,Wandsworth
2023010424612,2023,3,2,1,9,99,8,1,1,1,0,6,31/01/2023,09:00,3,-0.451647,51.520522,POINT (-50277.11405830963 6713889.700748119),E02000518,E09000017,Hillingdon
2023010424615,2023,3,2,1,2,1,0,1,8,1,0,1,18/01/2023,11:00,4,-0.255156,51.622263,POINT (-28403.835992848508 6732111.827728149),E02000036,E09000003,Barnet
2023010424616,2023,2,1,1,2,3,4,1,1,1,0,3,31/01/2023,15:55,3,-0.182169,51.485226,POINT (-20278.960318319852 6707577.590849227),E02000596,E09000020,Kensington and Chelsea
2023010424620,2023,2,2,1,4,3,8,4,1,1,0,6,31/01/2023,17:30,3,0.220353,51.556677,POINT (24529.58375477021 6720360.502833349),E02000486,E09000016,Havering
2023010424621,2023,3,1,1,4,6,0,1,1,1,0,6,31/01/2023,15:30,3,0.021564,51.550613,POINT (2400.493499466151 6719274.846117967),E02000714,E09000025,Newham
2023010424622,2023,3,2,1,-1,0,0,7,9,1,0,3,31/01/2023,15:30,3,-0.375474,51.542287,POINT (-41797.5744861136 6717784.452260209),E02000240,E09000009,Ealing
2023010424626,2023,2,2,1,3,3,4,4,1,1,0,6,31/01/2023,19:55,3,0.026246,51.509894,POINT (2921.6913553602576 6711988.543008443),E02000747,E09000025,Newham
2023010424629,2023,3,2,2,2,3,9,1,8,1,0,3,20/01/2023,10:45,6,-0.134251,51.369017,POINT (-14944.752958487772 6686829.977386339),E02000850,E09000029,Sutton
2023010424630,2023,3,2,1,2,1,8,1,1,1,0,1,31/01/2023,16:00,3,-0.014075,51.529487,POINT (-1566.8218329153256 6715493.722743879),E02000871,E09000030,Tower Hamlets
2023010424631,2023,2,2,1,2,7,4,4,1,1,0,6,31/01/2023,20:22,3,-0.400438,51.445909,POINT (-44576.55425427688 6700552.1409672275),E02000549,E09000018,Hounslow
2023010424632,2023,3,1,1,4,1,4,1,1,1,0,1,31/01/2023,08:45,3,-0.281929,51.584666,POINT (-31384.192719856823 6725373.33703302),E02000095,E09000005,Brent
2023010424636,2023,3,2,1,-1,0,0,4,1,1,0,6,31/01/2023,22:41,3,-0.476269,51.506591,POINT (-53018.022560621604 6711397.786147721),E02000522,E09000017,Hillingdon
2023010424638,2023,3,1,3,2,6,5,4,1,1,0,3,29/01/2023,07:10,1,-0.085855,51.605156,POINT (-9557.334882056502 6729045.057224792),E02000401,E09000014,Haringey
2023010424640,2023,3,1,3,4,5,0,4,1,1,0,3,31/01/2023,21:45,3,-0.481379,51.482487,POINT (-53586.86515857523 6707087.970018684),E02000524,E09000017,Hillingdon
2023010424644,2023,3,2,1,4,3,0,4,1,1,0,6,31/01/2023,22:46,3,0.145275,51.476869,POINT (16171.939024992818 6706083.794110689),E02000070,E09000004,Bexley
2023010424645,2023,3,2,1,4,6,0,4,1,1,0,6,31/01/2023,22:30,3,-0.061215,51.531966,POINT (-6814.422628910243 6715937.322328831),E02000868,E09000030,Tower Hamlets
2023010424647,2023,3,3,2,4,3,1,4,1,2,0,6,31/01/2023,23:08,3,-0.010374,51.461241,POINT (-1154.82839748942 6703291.055210248),E02000664,E09000023,Lewisham
2023010424650,2023,2,2,3,2,6,4,4,1,1,0,3,31/01/2023,23:07,3,-0.157562,51.522197,POINT (-17539.72160836977 6714189.368543157),E02000967,E09000033,Westminster
2023010424651,2023,2,1,1,2,6,5,4,1,1,0,3,31/01/2023,23:30,3,-0.071926,51.5842,POINT (-8006.7656947969945 6725289.851089819),E02000420,E09000014,Haringey
2023010424655,2023,3,3,1,-1,0,0,4,1,1,0,6,01/02/2023,03:52,4,-0.246342,51.582961,POINT (-27422.6660009966 6725067.882971899),E02000059,E09000003,Barnet
2023010424659,2023,2,2,1,2,6,4,4,1,1,0,6,31/01/2023,20:54,3,-0.174122,51.527663,POINT (-19383.172375906383 6715167.346218621),E02000962,E09000033,Westminster
2023010424660,2023,3,1,2,-1,0,0,4,9,2,0,3,01/02/2023,06:06,4,0.075205,51.528696,POINT (8371.782305108138 6715352.183949889),E02000736,E09000025,Newham
2023010424661,2023,3,2,1,2,3,5,1,1,1,0,6,25/01/2023,08:00,4,-0.163144,51.3546,POINT (-18161.107005977825 6684259.682538246),E02000859,E09000029,Sutton
2023010424676,2023,3,2,1,9,99,9,1,1,1,9,9,25/01/2023,15:13,4,-0.14278,51.593535,POINT (-15894.1968954636 6726962.420518016),E02000410,E09000014,Haringey
2023010424678,2023,3,2,1,4,6,0,1,1,1,0,6,31/01/2023,09:20,3,0.055178,51.580496,POINT (6142.386862991249 6724626.293697367),E02006925,E09000026,Redbridge
2023010424679,2023,3,2,1,4,3,0,1,1,1,0,6,01/02/2023,08:25,4,-0.110092,51.487414,POINT (-12255.385380413074 6707968.736615866),E02000620,E09000022,Lambeth
2023010424688,2023,3,2,1,4,3,1,1,1,1,0,6,01/02/2023,08:36,4,-0.057777,51.530434,POINT (-6431.706219562968 6715663.178870787),E02000865,E09000030,Tower Hamlets
2023010424690,2023,3,2,1,-1,0,9,1,1,1,9,3,29/01/2023,03:30,1,-0.203413,51.512738,POINT (-22643.831580732156 6712497.239907862),E02000582,E09000020,Kensington and Chelsea
2023010424696,2023,3,2,1,4,3,0,1,1,1,0,6,01/02/2023,11:30,4,-0.153242,51.657698,POINT (-17058.821408142827 6738467.937132849),E02000287,E09000010,Enfield
2023010424697,2023,2,2,1,-1,0,0,1,1,1,0,6,01/02/2023,10:40,4,-0.224051,51.49567,POINT (-24941.24323172374 6709444.819498866),E02000381,E09000013,Hammersmith and Fulham
2023010424701,2023,3,3,1,9,99,9,1,1,1,0,6,30/01/2023,07:40,2,-0.319332,51.559939,POINT (-35547.87563399764 6720944.568678493),E02000105,E09000005,Brent
2023010424703,2023,3,2,1,4,1,1,1,1,1,0,1,01/02/2023,09:15,4,-0.371597,51.532926,POINT (-41365.98882030808 6716109.114054124),E02000247,E09000009,Ealing
2023010424704,2023,3,1,1,9,99,9,1,9,1,9,9,31/01/2023,08:30,3,-0.050234,51.553771,POINT (-5592.023300509305 6719840.214586138),E02000355,E09000012,Hackney
2023010424707,2023,3,1,1,9,99,0,1,1,1,0,9,30/01/2023,13:30,2,-0.175846,51.564603,POINT (-19575.087178033984 6721779.73743985),E02000167,E09000007,Camden
2023010424709,2023,3,1,1,2,3,5,1,9,1,9,3,30/01/2023,11:15,2,-0.129796,51.465249,POINT (-14448.824627003734 6704007.19753531),E02000629,E09000022,Lambeth
2023010424710,2023,3,2,1,2,3,5,4,1,1,0,2,31/01/2023,21:15,3,-0.017419,51.445839,POINT (-1939.0742101280323 6700539.63825008),E02000670,E09000023,Lewisham
2023010424711,2023,3,2,1,4,3,4,1,1,1,0,6,01/02/2023,11:43,4,-0.111511,51.600446,POINT (-12413.34773784873 6728200.898779625),E02000403,E09000014,Haringey
2023010424712,2023,2,3,1,2,7,5,1,1,3,0,3,01/02/2023,10:13,4,-0.010241,51.511275,POINT (-1140.0229052139148 6712235.553957086),E02000891,E09000030,Tower Hamlets
2023010424717,2023,3,2,1,4,5,0,1,1,1,0,3,28/01/2023,10:16,7,0.001866,51.498155,POINT (207.7221698202485 6709889.1627798),E02006929,E09000011,Greenwich
2023010424718,2023,3,2,1,4,3,5,1,1,1,0,6,30/01/2023,08:23,2,-0.234171,51.464169,POINT (-26067.796478551663 6703814.218861739),E02000786,E09000027,Richmond upon Thames
2023010424721,2023,3,2,1,9,99,9,1,1,1,0,9,31/01/2023,16:30,3,-0.144625,51.559582,POINT (-16099.58135597719 6720880.64526766),E02000168,E09000007,Camden
2023010424724,2023,3,2,1,4,3,0,1,1,1,0,6,01/02/2023,08:02,4,-0.360902,51.422352,POINT (-40175.426866274014 6696345.701003786),E02000803,E09000027,Richmond upon Thames
2023010424726,2023,3,2,1,-1,0,1,1,1,1,0,6,01/02/2023,11:02,4,-0.032933,51.580639,POINT (-3666.084790294878 6724651.91059511),E02000911,E09000031,Waltham Forest
2023010424729,2023,3,2,1,-1,0,0,1,1,1,0,6,01/02/2023,09:54,4,-0.199661,51.460182,POINT (-22226.160851275796 6703101.845474376),E02000932,E09000032,Wandsworth
2023010424730,2023,3,2,1,2,6,0,1,1,1,0,3,01/02/2023,08:36,4,0.206048,51.520427,POINT (22937.158438972434 6713872.704994506),E02000492,E09000016,Havering
2023010424731,2023,3,2,1,2,3,0,4,1,1,0,6,01/02/2023,06:30,4,-0.265413,51.584,POINT (-29545.640009915118 6725254.020475502),E02000095,E09000005,Brent
2023010424736,2023,3,2,1,4,1,0,7,1,1,0,9,31/01/2023,20:12,3,-0.156991,51.492756,POINT (-17476.15817912681 6708923.79751059),E02000594,E09000020,Kensington and Chelsea
2023010424738,2023,3,2,1,4,3,0,1,1,1,0,6,01/02/2023,07:10,4,-0.357757,51.56774,POINT (-39825.32706772917 6722341.5189905595),E02000459,E09000015,Harrow
2023010424742,2023,3,2,1,-1,0,0,1,1,1,0,6,01/02/2023,14:10,4,0.002221,51.474372,POINT (247.2405890518606 6705637.513549249),E02006931,E09000011,Greenwich
2023010424749,2023,3,2,1,-1,0,0,1,1,1,0,9,01/02/2023,14:59,4,-0.067849,51.609195,POINT (-7552.916130832819 6729769.0242041275),E02006793,E09000010,Enfield
2023010424755,2023,3,2,1,4,3,0,4,1,1,0,6,28/01/2023,07:30,7,-0.057418,51.66001,POINT (-6391.742522368182 6738882.821950899),E02000281,E09000010,Enfield
2023010424758,2023,3,2,1,4,3,0,1,1,1,0,6,14/01/2023,12:40,7,-0.090138,51.408189,POINT (-10034.116261124092 6693817.7379455445),E02000199,E09000008,Croydon
2023010424759,2023,3,1,1,4,3,0,1,1,1,0,2,25/01/2023,14:50,4,-0.312805,51.613484,POINT (-34821.29331758994 6730537.872730943),E02000435,E09000015,Harrow
2023010424761,2023,3,2,1,4,6,0,1,1,2,0,6,29/01/2023,15:20,1,-0.202819,51.414234,POINT (-22577.707803200952 6694896.618114806),E02000703,E09000024,Merton
2023010424764,2023,2,2,1,4,6,0,6,1,1,0,6,01/02/2023,17:52,4,-0.261188,51.416194,POINT (-29075.315161313538 6695246.4593503475),E02000599,E09000021,Kingston upon Thames
2023010424768,2023,3,2,1,3,6,0,1,1,1,0,6,01/02/2023,15:15,4,-0.162686,51.544588,POINT (-18110.122679194505 6718196.315005261),E02000179,E09000007,Camden
2023010424772,2023,3,2,1,-1,0,9,4,1,1,0,6,31/01/2023,19:30,3,-0.154294,51.441816,POINT (-17175.92951245735 6699821.121435161),E02000952,E09000032,Wandsworth
2023010424775,2023,2,1,1,4,8,0,1,1,1,0,6,01/02/2023,15:00,4,-0.280983,51.415631,POINT (-31278.884481566383 6695145.967704855),E02000600,E09000021,Kingston upon Thames
2023010424777,2023,3,2,2,4,3,0,4,1,1,0,6,01/02/2023,16:53,4,-0.139495,51.540706,POINT (-15528.512368207697 6717501.476499173),E02000184,E09000007,Camden
2023010424778,2023,3,2,1,4,3,5,4,1,1,0,6,31/01/2023,17:40,3,-0.067923,51.600654,POINT (-7561.15377315152 6728238.1761156395),E02006794,E09000014,Haringey
2023010424780,2023,2,1,1,4,3,4,4,1,1,0,6,01/02/2023,17:08,4,-0.166031,51.426488,POINT (-18482.486375898006 6697084.08611577),E02000957,E09000032,Wandsworth
2023010424787,2023,2,1,1,4,3,0,4,1,1,0,6,01/02/2023,19:12,4,-0.420826,51.510219,POINT (-46846.13603257014 6712046.673079344),E02000520,E09000017,Hillingdon
2023010424790,2023,3,3,1,4,3,8,4,1,1,0,6,01/02/2023,20:43,4,0.135594,51.547361,POINT (15094.255034623135 6718692.690090941),E02000010,E09000002,Barking and Dagenham
2023010424796,2023,3,2,1,-1,0,9,1,1,1,0,2,01/02/2023,09:19,4,-0.095776,51.377337,POINT (-10661.73555021657 6688313.653792116),E02000220,E09000008,Croydon
2023010424797,2023,3,2,2,4,3,9,1,9,9,9,9,01/02/2023,15:05,4,-0.02254,51.535097,POINT (-2509.1413224803864 6716497.627244016),E02000867,E09000030,Tower Hamlets
2023010424798,2023,3,2,1,-1,0,1,1,1,1,0,6,01/02/2023,07:30,4,-0.079948,51.485944,POINT (-8899.770649940636 6707705.94465795),E02000821,E09000028,Southwark
2023010424800,2023,3,1,1,4,5,0,4,1,1,0,2,01/02/2023,20:00,4,-0.248034,51.438623,POINT (-27611.01857941882 6699250.889531439),E02000945,E09000032,Wandsworth
2023010424802,2023,3,2,1,2,3,0,4,1,1,0,3,01/02/2023,19:39,4,-0.222986,51.563762,POINT (-24822.6879740289 6721629.135713032),E02000103,E09000005,Brent
2023010424803,2023,3,2,1,9,99,9,1,1,1,9,6,28/01/2023,16:30,7,-0.294306,51.553256,POINT (-32761.994057405176 6719748.012806618),E02000112,E09000005,Brent
2023010424806,2023,3,1,1,2,3,5,1,1,1,0,6,01/02/2023,16:15,4,-0.285431,51.557974,POINT (-31774.033576614867 6720592.727553257),E02000109,E09000005,Brent
2023010424811,2023,3,1,1,4,5,5,4,1,1,0,6,01/02/2023,19:00,4,-0.117957,51.364863,POINT (-13130.91317550217 6686089.310041833),E02000221,E09000008,Croydon
2023010424812,2023,2,2,1,4,6,0,4,1,1,0,6,01/02/2023,19:15,4,-0.114063,51.548573,POINT (-12697.435078353163 6718909.651125985),E02000564,E09000019,Islington
2023010424813,2023,2,1,1,2,6,5,4,1,1,0,3,01/02/2023,19:05,4,-0.072615,51.486336,POINT (-8083.464823953561 6707776.021685012),E02000821,E09000028,Southwark
2023010424815,2023,2,2,1,4,3,4,4,1,1,0,6,01/02/2023,18:15,4,-0.024418,51.468062,POINT (-2718.199326190154 6704509.856948162),E02000660,E09000023,Lewisham
2023010424818,2023,3,4,1,-1,0,0,4,1,1,0,6,01/02/2023,19:22,4,0.010916,51.456616,POINT (1215.1635614993743 6702464.746576076),E02000665,E09000023,Lewisham
2023010424820,2023,3,2,1,4,3,9,1,1,1,0,2,01/02/2023,10:35,4,-0.220191,51.485288,POINT (-24511.549997261704 6707588.674246021),E02000389,E09000013,Hammersmith and Fulham
2023010424823,2023,3,1,1,-1,0,0,4,1,1,0,6,02/02/2023,03:22,5,-0.064405,51.52237,POINT (-7169.531804540785 6714220.319934462),E02000872,E09000030,Tower Hamlets
2023010424826,2023,2,2,1,4,3,0,4,1,1,0,6,02/02/2023,00:34,5,0.015579,51.51604,POINT (1734.246347068409 6713087.897600068),E02000747,E09000025,Newham
2023010424828,2023,2,3,1,4,8,0,4,1,1,0,6,02/02/2023,02:20,5,-0.120981,51.388895,POINT (-13467.54331566103 6690375.198957785),E02000209,E09000008,Croydon
2023010424829,2023,3,2,1,4,3,0,1,1,1,0,6,02/02/2023,06:47,5,-0.019117,51.473431,POINT (-2128.0947054950107 6705469.338065406),E02006931,E09000011,Greenwich
2023010424833,2023,2,2,1,4,2,1,1,1,1,0,1,02/02/2023,07:40,5,-0.198696,51.479951,POINT (-22118.73754266029 6706634.663477824),E02000392,E09000013,Hammersmith and Fulham
2023010424835,2023,3,1,1,4,3,0,1,1,1,0,9,01/02/2023,17:32,4,-0.096661,51.603677,POINT (-10760.253299568616 6728779.971288399),E02000404,E09000014,Haringey
2023010424839,2023,2,2,1,4,3,1,1,1,1,0,6,31/01/2023,16:55,3,-0.1422,51.45157,POINT (-15829.631590803501 6701563.317020803),E02000636,E09000022,Lambeth
2023010424840,2023,3,2,1,4,3,9,1,1,1,0,6,26/01/2023,15:45,5,-0.003271,51.45907,POINT (-364.12605438479784 6702903.171043594),E02000664,E09000023,Lewisham
2023010424846,2023,3,2,1,2,3,5,1,1,1,0,3,02/02/2023,07:40,5,-0.055149,51.544401,POINT (-6139.1585977582445 6718162.842548772),E02000361,E09000012,Hackney
2023010424849,2023,3,2,1,2,3,5,1,1,1,0,6,02/02/2023,08:15,5,-0.121028,51.531105,POINT (-13472.775331728315 6715783.249706833),E02000574,E09000019,Islington
2023010424850,2023,3,2,1,9,99,9,7,9,9,9,9,18/01/2023,00:00,4,-0.114126,51.531354,POINT (-12704.448206273139 6715827.806994874),E02000574,E09000019,Islington
2023010424852,2023,3,2,1,4,3,0,1,1,1,0,6,01/02/2023,12:05,4,-0.176323,51.652142,POINT (-19628.186575142376 6737471.008082357),E02000025,E09000003,Barnet
2023010424855,2023,3,2,1,4,1,4,1,1,1,0,1,02/02/2023,08:00,5,-0.009506,51.499697,POINT (-1058.2030794808586 6710164.900248),E02000891,E09000030,Tower Hamlets
2023010424856,2023,3,2,1,4,9,0,1,1,1,0,6,02/02/2023,08:40,5,-0.211004,51.524598,POINT (-23488.857835343897 6714618.941424821),E02000577,E09000020,Kensington and Chelsea
2023010424860,2023,3,2,1,4,3,9,1,8,1,0,6,02/02/2023,07:05,5,-0.099079,51.599382,POINT (-11029.423828306752 6728010.213539065),E02000406,E09000014,Haringey
2023010424862,2023,2,2,1,9,99,9,1,1,1,0,9,01/02/2023,15:00,4,-0.13553,51.46266,POINT (-15087.130587212368 6703544.592419229),E02000634,E09000022,Lambeth
2023010424873,2023,3,2,1,2,99,5,4,1,1,0,6,27/01/2023,19:30,6,-0.142698,51.479365,POINT (-15885.06869721855 6706529.920362289),E02000924,E09000032,Wandsworth
2023010424875,2023,3,2,1,4,3,0,4,1,1,0,6,01/02/2023,17:54,4,-0.269263,51.568905,POINT (-29974.22004946922 6722550.159880165),E02000101,E09000005,Brent
2023010424877,2023,2,1,1,4,3,0,1,1,1,0,6,02/02/2023,08:00,5,0.042141,51.38862,POINT (4691.114661519341 6690326.142476437),E02000152,E09000006,Bromley
2023010424878,2023,3,2,1,9,99,0,4,1,1,0,6,27/01/2023,18:00,6,-0.141841,51.54613,POINT (-15789.667893608716 6718472.333767628),E02000172,E09000007,Camden
2023010424879,2023,3,2,1,4,3,0,1,1,1,0,6,02/02/2023,07:20,5,-0.033089,51.53523,POINT (-3683.450630858629 6716521.428976857),E02000864,E09000030,Tower Hamlets
2023010424883,2023,3,3,1,4,8,0,1,1,1,0,6,01/02/2023,15:17,4,-0.061746,51.498414,POINT (-6873.5332785214705 6709935.4760087775),E02000810,E09000028,Southwark
2023010424884,2023,3,2,1,-1,0,0,1,1,1,0,3,02/02/2023,10:38,5,-0.046955,51.554552,POINT (-5227.00669019816 6719980.041024282),E02000355,E09000012,Hackney
2023010424886,2023,3,2,1,4,5,5,1,1,1,0,6,01/02/2023,07:40,4,-0.109697,51.612817,POINT (-12211.414181549731 6730418.30116945),E02000312,E09000010,Enfield
2023010424887,2023,3,2,1,4,1,0,1,1,1,0,1,24/01/2023,14:20,3,-0.147588,51.645308,POINT (-16429.42100719766 6736244.931398126),E02000287,E09000010,Enfield
2023010424888,2023,3,2,1,2,3,5,1,1,1,0,6,02/02/2023,12:32,5,-0.432178,51.525011,POINT (-48109.83489205538 6714692.835253235),E02000511,E09000017,Hillingdon
2023010424890,2023,3,2,1,4,3,0,1,1,1,0,6,02/02/2023,12:45,5,-0.194706,51.522991,POINT (-21674.57277439512 6714331.423874147),E02000969,E09000033,Westminster
2023010424892,2023,3,2,1,4,3,0,1,1,1,0,9,02/02/2023,09:50,5,-0.159427,51.536354,POINT (-17747.332458699228 6716722.58324094),E02000960,E09000033,Westminster
2023010424894,2023,3,2,1,2,3,5,4,1,1,0,3,02/02/2023,13:15,5,-0.073126,51.56539,POINT (-8140.3490837489235 6721920.671662006),E02000353,E09000012,Hackney
2023010424895,2023,3,2,1,9,99,0,4,1,1,0,3,31/01/2023,22:53,3,-0.192949,51.501103,POINT (-21478.98442907134 6710416.326589753),E02000586,E09000020,Kensington and Chelsea
2023010424899,2023,3,2,1,4,3,8,1,1,1,0,6,02/02/2023,12:00,5,0.027383,51.475136,POINT (3048.2616163922103 6705774.058151638),E02000331,E09000011,Greenwich
2023010424900,2023,3,1,1,4,3,1,1,1,1,9,6,01/02/2023,08:05,4,-0.065482,51.494906,POINT (-7289.42289612514 6709308.213395071),E02000810,E09000028,Southwark
2023010424902,2023,3,1,1,4,2,9,4,2,9,0,1,02/02/2023,04:30,5,-0.265264,51.51928,POINT (-29529.05340578692 6713667.5064305),E02000252,E09000009,Ealing
2023010424911,2023,2,2,1,4,6,0,1,1,1,0,3,02/02/2023,07:30,5,0.048415,51.425777,POINT (5389.53314675634 6696957.149102097),E02000127,E09000006,Bromley
2023010424913,2023,3,1,1,4,9,0,1,1,1,0,6,02/02/2023,13:39,5,-0.170858,51.520616,POINT (-19019.825557957138 6713906.517633958),E02000968,E09000033,Westminster
2023010424917,2023,2,2,2,4,3,0,1,1,1,0,3,02/02/2023,12:30,5,-0.110761,51.562126,POINT (-12329.858119753773 6721336.177669698),E02000558,E09000019,Islington
2023010424923,2023,3,2,1,2,3,4,4,1,1,0,6,01/02/2023,19:50,4,-0.071946,51.486155,POINT (-8008.992084612861 6707743.664615508),E02000819,E09000028,Southwark
2023010424924,2023,3,1,1,-1,0,1,1,1,1,0,6,02/02/2023,08:30,5,0.148138,51.535315,POINT (16490.64672713396 6716536.640647053),E02000014,E09000002,Barking and Dagenham
2023010424932,2023,2,2,1,2,1,5,1,1,1,0,1,02/02/2023,13:30,5,-0.282738,51.491562,POINT (-31474.25018790858 6708710.3204261195),E02000528,E09000018,Hounslow
2023010424936,2023,2,2,1,4,3,0,1,1,1,0,6,02/02/2023,13:16,5,0.144706,51.572428,POINT (16108.598234731444 6723181.129626182),E02000003,E09000002,Barking and Dagenham
2023010424937,2023,3,1,1,-1,0,4,1,1,1,0,3,02/02/2023,09:00,5,-0.101284,51.495905,POINT (-11274.88330550592 6709486.838852499),E02006802,E09000028,Southwark
2023010424938,2023,3,2,1,4,3,0,1,1,1,0,6,02/02/2023,13:42,5,0.086214,51.441792,POINT (9597.298579251288 6699816.835171306),E02000089,E09000004,Bexley
2023010424944,2023,3,1,1,4,1,0,1,1,1,0,3,02/02/2023,13:45,5,-0.378895,51.542595,POINT (-42178.39846411739 6717839.580877133),E02000245,E09000009,Ealing
2023010424950,2023,3,2,1,4,6,0,1,1,1,0,2,02/02/2023,15:50,5,-0.344167,51.589112,POINT (-38312.49518784858 6726169.900484431),E02000453,E09000015,Harrow
2023010424953,2023,3,1,1,4,1,0,4,1,2,1,1,27/01/2023,20:00,6,-0.362636,51.478047,POINT (-40368.454863309555 6706294.342640848),E02000537,E09000018,Hounslow
2023010424954,2023,3,2,1,4,3,0,1,1,1,0,9,01/02/2023,08:15,4,-0.337278,51.560348,POINT (-37545.61521577372 6721017.803679097),E02000461,E09000015,Harrow
2023010424957,2023,3,1,1,-1,0,0,1,1,1,0,6,02/02/2023,09:30,5,0.100595,51.48578,POINT (11198.184176349356 6707676.626896801),E02000318,E09000011,Greenwich
2023010424959,2023,3,2,1,4,3,4,1,1,1,0,6,02/02/2023,15:20,5,-0.124213,51.470789,POINT (-13827.32790990489 6704997.17846919),E02000625,E09000022,Lambeth
2023010424960,2023,3,2,1,9,99,9,1,1,1,9,9,01/02/2023,14:25,4,-0.221272,51.55888,POINT (-24631.886366809227 6720754.948595563),E02000107,E09000005,Brent
2023010424964,2023,3,2,1,4,3,0,1,8,1,0,6,02/02/2023,09:30,5,-0.053641,51.648932,POINT (-5971.288805641988 6736895.0842498485),E02000292,E09000010,Enfield
2023010424967,2023,3,3,1,-1,0,9,1,9,9,9,9,02/02/2023,09:59,5,0.155872,51.551001,POINT (17351.59166892914 6719344.30662684),E02000010,E09000002,Barking and Dagenham
2023010424968,2023,3,2,1,9,99,9,1,1,1,9,9,01/02/2023,16:45,4,-0.169309,51.466115,POINT (-18847.391666718355 6704161.941141604),E02000930,E09000032,Wandsworth
2023010424969,2023,3,2,1,2,99,4,1,1,1,0,6,01/02/2023,15:25,4,-0.135864,51.462594,POINT (-15124.311297137323 6703532.799816099),E02000629,E09000022,Lambeth
2023010424975,2023,3,2,1,-1,0,0,1,1,1,0,3,02/02/2023,07:45,5,0.026949,51.471186,POINT (2999.9489573879296 6705068.125762008),E02000333,E09000011,Greenwich
2023010424977,2023,3,2,1,4,9,0,5,1,1,0,3,02/02/2023,17:33,5,-0.120392,51.45375,POINT (-13401.976135583793 6701952.74523009),E02000637,E09000022,Lambeth
